,event_time,user_id,instructor_id,duration,price,lesson_type,twocat,threecat,weekday
24956,2019-06-20 09:08:29+00:00,2981,1,3,705.34,1.0,0.0,2.0,Thursday
2807,2019-01-23 13:44:40+00:00,389,1,2,121.78,1.0,0.0,1.0,Wednesday
8339,2019-02-20 13:52:38+00:00,1112,0,2,142.78,0.0,0.0,0.0,Wednesday
101890,2020-09-11 17:04:39+00:00,6620,27,1,82.05,0.0,0.0,0.0,Friday
49501,2019-11-22 09:53:54+00:00,1831,0,2,266.07,0.0,0.0,0.0,Friday
18069,2019-04-30 08:28:30+00:00,2608,27,2,142.33,0.0,0.0,0.0,Tuesday
59499,2019-12-27 14:50:28+00:00,3627,1,2,157.4,1.0,0.0,0.0,Friday
29747,2019-07-21 06:16:16+00:00,3271,1,2,225.89,1.0,0.0,0.0,Sunday
4428,2019-01-31 07:27:05+00:00,804,27,2,361.62,0.0,0.0,0.0,Thursday
33804,2019-08-15 19:33:01+00:00,468,0,1,84.71,1.0,0.0,0.0,Thursday
48890,2019-11-19 18:46:09+00:00,4238,0,2,225.89,0.0,0.0,1.0,Tuesday
6269,2019-02-09 11:14:07+00:00,1895,0,2,156.03,0.0,0.0,0.0,Saturday
87201,2020-06-14 13:27:25+00:00,510,0,2,341.07,0.0,0.0,1.0,Sunday
98986,2020-08-26 14:02:55+00:00,3903,0,2,183.89,1.0,0.0,1.0,Wednesday
22200,2019-05-31 09:14:20+00:00,2832,0,1,71.89,0.0,0.0,0.0,Friday
81651,2020-04-21 15:39:42+00:00,5425,1,2,321.55,1.0,0.0,1.0,Tuesday
3546,2019-01-27 09:35:47+00:00,1303,1,2,214.25,1.0,0.0,1.0,Sunday
96845,2020-08-15 11:11:37+00:00,4277,1,2,116.74,0.0,0.0,0.0,Saturday
63762,2020-01-20 16:02:37+00:00,4965,0,1,90.27,0.0,0.0,0.0,Monday
90532,2020-07-15 06:36:57+00:00,1108,0,3,801.23,0.0,0.0,1.0,Wednesday
6668,2019-02-11 13:10:24+00:00,1206,1,2,203.01,0.0,0.0,0.0,Monday
88528,2020-06-26 16:47:51+00:00,300,0,2,334.89,0.0,0.0,0.0,Friday
109380,2020-11-01 18:37:40+00:00,6906,0,2,466.41,0.0,0.0,1.0,Sunday
82010,2020-04-24 09:26:52+00:00,5735,29,2,343.84,1.0,0.0,0.0,Friday
57283,2019-12-20 11:54:42+00:00,1413,1,1,61.51,0.0,0.0,0.0,Friday
29243,2019-07-18 09:35:18+00:00,347,0,2,177.95,0.0,0.0,0.0,Thursday
95276,2020-08-08 08:25:05+00:00,5210,1,2,289.7,1.0,0.0,0.0,Saturday
65775,2020-01-26 15:10:39+00:00,4694,27,3,603.05,0.0,0.0,0.0,Sunday
37257,2019-09-08 12:01:09+00:00,976,0,2,103.97,0.0,0.0,0.0,Sunday
109183,2020-10-31 12:08:14+00:00,6864,1,2,177.95,0.0,0.0,0.0,Saturday
43273,2019-10-18 19:46:53+00:00,1131,0,3,786.96,0.0,0.0,1.0,Friday
77866,2020-03-19 18:39:08+00:00,2289,27,2,445.07,1.0,0.0,0.0,Thursday
79656,2020-04-03 12:35:31+00:00,5671,0,2,166.67,1.0,0.0,0.0,Friday
16330,2019-04-16 11:45:07+00:00,47,0,2,188.19,0.0,0.0,0.0,Tuesday
102535,2020-09-16 05:57:15+00:00,5829,1,2,157.4,0.0,0.0,0.0,Wednesday
110233,2020-11-08 07:38:35+00:00,216,1,2,100.3,0.0,0.0,0.0,Sunday
39906,2019-09-30 06:50:17+00:00,3853,0,2,208.08,0.0,0.0,0.0,Monday
39647,2019-09-27 16:15:30+00:00,478,0,2,124.52,0.0,0.0,0.0,Friday
80716,2020-04-13 19:13:33+00:00,464,1,3,990.38,0.0,0.0,0.0,Monday
18320,2019-05-02 11:06:32+00:00,2628,0,1,84.71,1.0,0.0,0.0,Thursday
94291,2020-08-03 19:43:00+00:00,6360,0,1,76.67,0.0,0.0,0.0,Monday
44083,2019-10-24 09:43:13+00:00,1823,1,2,412.99,0.0,0.0,0.0,Thursday
10334,2019-03-03 10:39:41+00:00,1393,1,4,2205.34,1.0,0.0,2.0,Sunday
590,2018-12-18 07:20:49+00:00,1339,0,2,164.25,0.0,0.0,0.0,Tuesday
106920,2020-10-15 08:49:28+00:00,4044,1,2,100.3,1.0,0.0,0.0,Thursday
20546,2019-05-20 16:44:14+00:00,1381,27,2,301.23,0.0,0.0,0.0,Monday
3165,2019-01-25 10:23:22+00:00,1206,0,3,513.56,0.0,0.0,0.0,Friday
99969,2020-09-01 07:50:07+00:00,5349,1,2,122.07,1.0,0.0,1.0,Tuesday
77418,2020-03-17 11:24:23+00:00,5273,0,3,745.86,0.0,0.0,0.0,Tuesday
32158,2019-08-05 15:20:26+00:00,2632,1,2,335.48,1.0,0.0,2.0,Monday
100848,2020-09-05 21:21:48+00:00,6582,0,0,8.08,1.0,1.0,3.0,Saturday
53416,2019-12-04 14:07:11+00:00,4070,1,2,327.01,0.0,0.0,1.0,Wednesday
107599,2020-10-19 18:51:35+00:00,6824,1,1,68.36,1.0,0.0,1.0,Monday
12881,2019-03-15 10:37:53+00:00,2271,0,2,328.63,1.0,0.0,0.0,Friday
79848,2020-04-05 15:52:38+00:00,2711,1,1,60.14,1.0,0.0,0.0,Sunday
15184,2019-04-07 18:24:03+00:00,1363,1,2,153.89,1.0,0.0,0.0,Sunday
26636,2019-07-02 09:43:43+00:00,745,1,2,186.16,0.0,0.0,0.0,Tuesday
94383,2020-08-04 10:34:59+00:00,641,0,3,534.11,0.0,0.0,1.0,Tuesday
95840,2020-08-11 05:35:21+00:00,955,1,2,253.74,0.0,0.0,0.0,Tuesday
55176,2019-12-13 06:10:24+00:00,813,0,0,6.71,1.0,1.0,3.0,Friday
70905,2020-02-18 07:51:38+00:00,748,1,2,116.3,1.0,0.0,0.0,Tuesday
111722,2020-11-19 02:36:33+00:00,7014,0,2,191.64,0.0,0.0,0.0,Thursday
13478,2019-03-20 09:24:43+00:00,2025,1,2,224.97,1.0,0.0,0.0,Wednesday
78610,2020-03-24 09:08:14+00:00,6653,27,2,212.19,0.0,0.0,0.0,Tuesday
7254,2019-02-14 09:53:58+00:00,1557,0,2,137.97,0.0,0.0,0.0,Thursday
56633,2019-12-18 11:47:18+00:00,4172,1,2,143.7,1.0,0.0,1.0,Wednesday
51451,2019-11-29 11:15:27+00:00,2968,1,2,445.86,0.0,0.0,0.0,Friday
32297,2019-08-06 12:49:22+00:00,3398,0,2,102.7,0.0,0.0,0.0,Tuesday
23896,2019-06-12 15:42:26+00:00,2946,1,2,361.93,1.0,0.0,1.0,Wednesday
40363,2019-10-03 18:58:39+00:00,3859,0,2,262.26,1.0,0.0,1.0,Thursday
4605,2019-01-31 17:52:32+00:00,1815,0,2,198.49,0.0,0.0,0.0,Thursday
90635,2020-07-15 14:51:43+00:00,6234,27,2,150.55,0.0,0.0,0.0,Wednesday
72984,2020-02-29 11:50:00+00:00,5368,1,2,274.29,1.0,0.0,0.0,Saturday
27361,2019-07-07 10:37:09+00:00,1004,1,2,203.01,0.0,0.0,0.0,Sunday
64250,2020-01-22 09:56:05+00:00,1057,27,2,329.77,0.0,0.0,0.0,Wednesday
69832,2020-02-14 07:57:27+00:00,5238,0,1,60.92,0.0,0.0,0.0,Friday
36597,2019-09-03 12:08:34+00:00,3651,0,3,685.25,0.0,0.0,1.0,Tuesday
78283,2020-03-22 08:40:15+00:00,5455,0,4,1231.9,1.0,0.0,0.0,Sunday
89373,2020-07-04 09:24:12+00:00,5484,0,2,128.4,0.0,0.0,0.0,Saturday
94392,2020-08-04 11:04:57+00:00,766,0,2,242.44,0.0,0.0,0.0,Tuesday
88056,2020-06-22 11:33:35+00:00,3871,0,2,118.04,1.0,0.0,0.0,Monday
42142,2019-10-12 22:09:28+00:00,23,1,2,273.93,1.0,0.0,0.0,Saturday
33442,2019-08-13 17:33:11+00:00,2840,27,2,225.89,0.0,0.0,0.0,Tuesday
70131,2020-02-15 04:13:06+00:00,2256,27,1,61.51,0.0,0.0,0.0,Saturday
12154,2019-03-11 08:47:15+00:00,2124,1,1,84.79,0.0,0.0,1.0,Monday
48647,2019-11-18 20:29:10+00:00,4101,1,2,121.9,1.0,0.0,0.0,Monday
69659,2020-02-13 18:17:47+00:00,1126,27,2,128.4,0.0,0.0,0.0,Thursday
109034,2020-10-30 11:50:05+00:00,388,1,2,384.22,1.0,0.0,1.0,Friday
56278,2019-12-17 08:35:33+00:00,2692,1,3,568.79,1.0,0.0,2.0,Tuesday
48458,2019-11-18 01:22:07+00:00,4221,1,2,122.07,1.0,0.0,1.0,Monday
70236,2020-02-15 10:03:45+00:00,2477,1,3,668.81,1.0,0.0,0.0,Saturday
29789,2019-07-21 10:42:36+00:00,3228,1,1,80.1,1.0,0.0,1.0,Sunday
48355,2019-11-17 11:38:37+00:00,4118,0,2,108.08,0.0,0.0,0.0,Sunday
65474,2020-01-25 17:08:50+00:00,2269,1,2,140.37,1.0,0.0,0.0,Saturday
38087,2019-09-15 10:06:16+00:00,3733,0,1,56.84,0.0,0.0,0.0,Sunday
52596,2019-12-01 10:05:06+00:00,873,0,2,123.15,0.0,0.0,0.0,Sunday
37148,2019-09-07 09:41:06+00:00,7078,1,2,356.12,0.0,0.0,1.0,Saturday
103439,2020-09-21 17:21:25+00:00,6673,29,2,388.36,0.0,0.0,1.0,Monday
104612,2020-09-28 15:48:03+00:00,6718,1,2,333.86,1.0,0.0,0.0,Monday
61755,2020-01-07 05:44:34+00:00,3587,0,2,241.23,1.0,0.0,0.0,Tuesday
76184,2020-03-10 18:03:04+00:00,228,0,2,123.25,0.0,0.0,0.0,Tuesday
91378,2020-07-20 13:19:22+00:00,6263,27,2,164.25,0.0,0.0,0.0,Monday
14290,2019-04-01 16:11:54+00:00,510,1,2,121.78,1.0,0.0,0.0,Monday
82024,2020-04-24 11:57:54+00:00,1568,1,3,561.51,1.0,0.0,1.0,Friday
40053,2019-10-01 11:36:53+00:00,1049,1,3,588.66,0.0,0.0,1.0,Tuesday
84186,2020-05-20 18:04:53+00:00,5948,0,2,418.12,0.0,0.0,0.0,Wednesday
109843,2020-11-05 12:30:37+00:00,6847,1,2,487.97,1.0,0.0,0.0,Thursday
3599,2019-01-27 12:53:22+00:00,791,1,2,387.53,0.0,0.0,0.0,Sunday
78592,2020-03-24 07:19:07+00:00,158,0,2,120.42,1.0,0.0,0.0,Tuesday
109263,2020-10-31 19:50:42+00:00,6641,1,2,288.89,0.0,0.0,0.0,Saturday
73353,2020-03-01 18:46:03+00:00,5392,0,1,58.77,0.0,0.0,0.0,Sunday
56259,2019-12-17 07:45:05+00:00,4584,0,0,6.71,1.0,1.0,3.0,Tuesday
11102,2019-03-06 09:01:45+00:00,2041,0,2,253.74,0.0,0.0,0.0,Wednesday
109745,2020-11-04 17:38:15+00:00,6886,1,2,126.85,1.0,0.0,0.0,Wednesday
98257,2020-08-22 08:12:06+00:00,393,0,3,520.32,0.0,0.0,1.0,Saturday
10382,2019-03-03 13:24:14+00:00,672,1,1,82.05,1.0,0.0,0.0,Sunday
98374,2020-08-22 19:05:26+00:00,6496,0,2,106.71,1.0,0.0,0.0,Saturday
24506,2019-06-17 08:54:36+00:00,2979,0,2,201.34,0.0,0.0,0.0,Monday
10709,2019-03-04 19:52:16+00:00,2163,1,2,171.55,1.0,0.0,0.0,Monday
59556,2019-12-27 18:26:36+00:00,2353,0,2,260.3,0.0,0.0,0.0,Friday
71674,2020-02-22 14:51:56+00:00,5310,1,2,232.74,1.0,0.0,1.0,Saturday
19172,2019-05-10 17:02:52+00:00,1128,1,2,153.89,1.0,0.0,0.0,Friday
83838,2020-05-18 16:55:57+00:00,5894,1,2,158.86,1.0,0.0,0.0,Monday
78615,2020-03-24 09:31:15+00:00,5338,1,2,102.6,1.0,0.0,0.0,Tuesday
59115,2019-12-26 13:16:46+00:00,4717,1,2,146.47,1.0,0.0,0.0,Thursday
45560,2019-11-01 09:51:43+00:00,4058,1,2,164.25,1.0,0.0,0.0,Friday
28022,2019-07-11 12:55:06+00:00,3177,0,1,60.78,0.0,0.0,0.0,Thursday
104414,2020-09-27 11:04:18+00:00,6862,1,2,314.0,0.0,0.0,1.0,Sunday
66355,2020-01-28 18:57:57+00:00,4207,0,1,87.53,0.0,0.0,0.0,Tuesday
10096,2019-03-02 09:07:29+00:00,510,1,2,122.07,1.0,0.0,1.0,Saturday
67172,2020-01-31 19:29:09+00:00,4207,0,1,87.53,0.0,0.0,0.0,Friday
67776,2020-02-05 18:04:09+00:00,4983,1,2,336.96,1.0,0.0,0.0,Wednesday
59509,2019-12-27 15:30:54+00:00,548,1,2,236.85,0.0,0.0,0.0,Friday
13117,2019-03-16 16:55:34+00:00,1206,0,2,287.53,0.0,0.0,0.0,Saturday
109796,2020-11-05 09:35:44+00:00,7079,3,4,,1.0,1.0,3.0,Thursday
69650,2020-02-13 17:33:38+00:00,1186,0,2,154.66,0.0,0.0,0.0,Thursday
108843,2020-10-29 07:45:16+00:00,1550,27,2,154.08,0.0,0.0,0.0,Thursday
68216,2020-02-08 12:08:04+00:00,2922,0,2,240.96,0.0,0.0,0.0,Saturday
103844,2020-09-24 10:57:54+00:00,6684,27,0,13.56,0.0,0.0,0.0,Thursday
38251,2019-09-16 16:08:30+00:00,3746,1,2,360.59,1.0,0.0,1.0,Monday
18334,2019-05-02 12:49:24+00:00,2629,1,2,122.07,1.0,0.0,1.0,Thursday
20659,2019-05-21 10:59:07+00:00,2759,1,2,206.71,0.0,0.0,0.0,Tuesday
4541,2019-01-31 13:26:54+00:00,234,1,2,280.68,0.0,0.0,0.0,Thursday
81039,2020-04-16 14:43:19+00:00,5758,0,2,439.59,0.0,0.0,0.0,Thursday
13137,2019-03-16 19:20:31+00:00,2283,0,2,143.7,0.0,0.0,0.0,Saturday
41097,2019-10-10 08:32:50+00:00,3157,0,3,506.67,1.0,0.0,0.0,Thursday
80398,2020-04-11 05:14:52+00:00,5722,0,1,86.6,0.0,0.0,0.0,Saturday
44572,2019-10-26 11:49:06+00:00,4062,0,2,199.86,1.0,0.0,0.0,Saturday
17284,2019-04-23 08:30:08+00:00,1628,1,2,170.52,1.0,0.0,0.0,Tuesday
101383,2020-09-09 07:30:09+00:00,5529,1,2,310.38,0.0,0.0,1.0,Wednesday
22166,2019-05-31 03:17:35+00:00,249,1,2,342.41,0.0,0.0,0.0,Friday
76757,2020-03-13 15:44:38+00:00,842,0,2,466.41,0.0,0.0,1.0,Friday
10834,2019-03-05 10:35:14+00:00,1304,1,2,318.86,0.0,0.0,1.0,Tuesday
18015,2019-04-29 14:34:51+00:00,804,0,2,381.29,1.0,0.0,0.0,Monday
112747,2020-11-26 18:41:58+00:00,6926,0,2,190.71,0.0,0.0,0.0,Thursday
74011,2020-03-03 18:33:53+00:00,5414,0,1,77.95,0.0,0.0,0.0,Tuesday
15777,2019-04-12 12:54:49+00:00,1969,0,4,1310.64,0.0,0.0,2.0,Friday
22938,2019-06-05 16:37:16+00:00,1545,27,2,136.85,0.0,0.0,1.0,Wednesday
7142,2019-02-13 16:53:13+00:00,1157,1,2,269.73,1.0,0.0,2.0,Wednesday
8473,2019-02-21 12:00:38+00:00,1352,1,3,677.03,0.0,0.0,1.0,Thursday
107833,2020-10-21 10:33:21+00:00,6838,1,2,233.9,1.0,0.0,0.0,Wednesday
40271,2019-10-03 09:12:07+00:00,3104,1,2,330.79,1.0,0.0,0.0,Thursday
42594,2019-10-14 19:05:50+00:00,678,0,0,46.81,0.0,0.0,0.0,Monday
46264,2019-11-06 19:05:48+00:00,4134,1,2,118.79,0.0,0.0,1.0,Wednesday
38315,2019-09-17 11:29:21+00:00,1533,1,2,255.79,1.0,0.0,0.0,Tuesday
46635,2019-11-09 21:11:30+00:00,4155,0,2,120.41,0.0,0.0,0.0,Saturday
26458,2019-07-01 06:06:54+00:00,3090,0,2,130.0,1.0,0.0,0.0,Monday
42117,2019-10-12 19:53:46+00:00,2025,1,2,109.45,1.0,0.0,0.0,Saturday
14148,2019-04-01 06:23:16+00:00,261,27,2,219.04,0.0,0.0,0.0,Monday
92767,2020-07-28 09:50:43+00:00,5531,0,2,339.99,0.0,0.0,1.0,Tuesday
86107,2020-06-04 18:51:39+00:00,6038,0,2,153.73,1.0,0.0,0.0,Thursday
91037,2020-07-18 09:04:19+00:00,5563,0,1,54.66,0.0,0.0,0.0,Saturday
91207,2020-07-19 11:53:21+00:00,253,0,3,549.21,0.0,0.0,0.0,Sunday
70640,2020-02-16 15:22:35+00:00,5010,1,2,108.08,0.0,0.0,1.0,Sunday
79941,2020-04-06 14:44:26+00:00,4803,27,2,171.1,0.0,0.0,0.0,Monday
17845,2019-04-28 08:07:49+00:00,1555,1,2,127.26,1.0,0.0,0.0,Sunday
27407,2019-07-07 15:38:46+00:00,1352,1,2,245.51,1.0,0.0,1.0,Sunday
9229,2019-02-25 17:55:18+00:00,721,0,0,25.89,0.0,0.0,0.0,Monday
22995,2019-06-06 07:28:11+00:00,789,0,3,623.15,0.0,0.0,2.0,Thursday
87666,2020-06-18 13:56:01+00:00,1247,27,3,786.96,0.0,0.0,0.0,Thursday
4912,2019-02-02 13:20:56+00:00,411,0,2,275.99,0.0,0.0,0.0,Saturday
100449,2020-09-03 20:41:32+00:00,6323,0,2,416.07,0.0,0.0,0.0,Thursday
83605,2020-05-16 22:55:58+00:00,5905,0,2,294.38,0.0,0.0,1.0,Saturday
49035,2019-11-20 13:59:40+00:00,3226,1,2,225.89,1.0,0.0,0.0,Wednesday
97155,2020-08-17 05:49:57+00:00,6175,0,2,171.1,0.0,0.0,0.0,Monday
33235,2019-08-12 12:02:16+00:00,786,0,2,428.04,1.0,0.0,0.0,Monday
74328,2020-03-04 14:12:23+00:00,96,0,2,157.4,0.0,0.0,0.0,Wednesday
25271,2019-06-22 15:22:38+00:00,1049,0,2,466.41,0.0,0.0,0.0,Saturday
83050,2020-05-02 12:28:10+00:00,5716,1,2,214.25,1.0,0.0,1.0,Saturday
22287,2019-05-31 20:38:15+00:00,1071,1,1,79.32,1.0,0.0,1.0,Friday
10562,2019-03-04 09:15:09+00:00,2150,1,2,362.88,0.0,0.0,1.0,Monday
11401,2019-03-07 10:10:58+00:00,723,27,2,429.42,0.0,0.0,0.0,Thursday
5970,2019-02-07 14:06:43+00:00,994,0,2,254.26,1.0,0.0,0.0,Thursday
6396,2019-02-09 20:17:00+00:00,1908,0,2,299.62,1.0,0.0,0.0,Saturday
64580,2020-01-23 06:12:34+00:00,4995,1,2,164.25,1.0,0.0,1.0,Thursday
103496,2020-09-22 09:19:12+00:00,6675,1,3,653.4,1.0,0.0,0.0,Tuesday
89251,2020-07-02 18:19:46+00:00,1850,0,1,83.42,1.0,0.0,1.0,Thursday
64355,2020-01-22 13:11:23+00:00,1093,0,2,262.88,0.0,0.0,0.0,Wednesday
75609,2020-03-08 09:22:19+00:00,1922,1,2,226.67,1.0,0.0,2.0,Sunday
46817,2019-11-11 11:11:17+00:00,4164,0,0,47.22,0.0,0.0,0.0,Monday
29910,2019-07-22 07:37:11+00:00,3277,0,3,766.82,0.0,0.0,1.0,Monday
109916,2020-11-05 18:22:09+00:00,6937,0,1,77.01,1.0,0.0,0.0,Thursday
106937,2020-10-15 11:03:16+00:00,669,1,2,341.07,0.0,0.0,0.0,Thursday
81197,2020-04-18 08:53:39+00:00,5772,0,2,223.08,1.0,0.0,0.0,Saturday
56017,2019-12-16 08:55:13+00:00,7070,1,1,68.36,1.0,0.0,2.0,Monday
108241,2020-10-23 17:58:45+00:00,6852,1,2,496.21,1.0,0.0,0.0,Friday
107121,2020-10-16 16:02:11+00:00,133,0,2,180.37,1.0,0.0,0.0,Friday
96187,2020-08-12 16:20:25+00:00,5372,1,2,182.85,1.0,0.0,0.0,Wednesday
101914,2020-09-12 06:48:44+00:00,6602,1,2,110.23,1.0,0.0,0.0,Saturday
99966,2020-09-01 07:38:09+00:00,6276,0,3,555.79,0.0,0.0,1.0,Tuesday
79091,2020-03-27 10:26:32+00:00,7079,2,4,,1.0,1.0,3.0,Friday
42376,2019-10-13 18:57:50+00:00,3966,0,2,114.93,0.0,0.0,0.0,Sunday
81850,2020-04-23 03:44:47+00:00,5377,0,2,384.22,1.0,0.0,0.0,Thursday
76685,2020-03-13 09:57:06+00:00,967,1,3,902.03,1.0,0.0,0.0,Friday
88621,2020-06-27 13:22:48+00:00,4600,0,2,285.59,0.0,0.0,0.0,Saturday
13522,2019-03-20 13:37:31+00:00,2315,1,2,217.78,1.0,0.0,0.0,Wednesday
35226,2019-08-25 13:53:54+00:00,3574,1,2,107.66,1.0,0.0,0.0,Sunday
75591,2020-03-08 08:23:02+00:00,2325,1,3,595.75,1.0,0.0,1.0,Sunday
11083,2019-03-06 08:18:22+00:00,611,1,2,365.73,1.0,0.0,0.0,Wednesday
89291,2020-07-03 09:17:55+00:00,6176,27,1,64.34,1.0,0.0,0.0,Friday
25392,2019-06-23 18:36:12+00:00,2885,0,2,129.95,0.0,0.0,0.0,Sunday
82034,2020-04-24 13:11:29+00:00,5816,1,1,91.21,1.0,0.0,0.0,Friday
80267,2020-04-09 17:45:46+00:00,2947,1,2,286.62,1.0,0.0,0.0,Thursday
37837,2019-09-13 05:33:11+00:00,3602,1,2,166.41,1.0,0.0,0.0,Friday
5127,2019-02-03 18:14:55+00:00,1858,0,2,157.4,0.0,0.0,0.0,Sunday
4984,2019-02-02 18:18:55+00:00,1848,0,2,136.85,0.0,0.0,0.0,Saturday
106472,2020-10-12 13:21:10+00:00,967,1,2,179.63,1.0,0.0,0.0,Monday
6798,2019-02-12 10:47:12+00:00,1433,0,1,71.53,0.0,0.0,0.0,Tuesday
75484,2020-03-07 19:41:54+00:00,493,1,2,154.08,1.0,0.0,0.0,Saturday
71389,2020-02-20 20:59:56+00:00,5295,1,3,544.49,1.0,0.0,1.0,Thursday
37668,2019-09-11 16:04:04+00:00,272,0,2,254.26,1.0,0.0,0.0,Wednesday
8748,2019-02-23 05:43:24+00:00,2050,27,1,52.7,1.0,0.0,0.0,Saturday
78240,2020-03-21 21:08:40+00:00,5601,1,2,143.7,0.0,0.0,1.0,Saturday
19556,2019-05-13 21:30:58+00:00,2596,0,3,820.86,0.0,0.0,0.0,Monday
72013,2020-02-24 18:33:15+00:00,187,0,2,198.49,0.0,0.0,0.0,Monday
32731,2019-08-09 05:46:47+00:00,3400,27,1,82.05,0.0,0.0,0.0,Friday
4556,2019-01-31 14:42:33+00:00,1727,0,0,38.22,0.0,0.0,0.0,Thursday
95449,2020-08-09 07:52:44+00:00,4214,1,2,126.34,1.0,0.0,0.0,Sunday
12862,2019-03-15 08:43:06+00:00,1973,1,2,445.86,0.0,0.0,0.0,Friday
99350,2020-08-28 12:05:38+00:00,6528,1,2,328.74,1.0,0.0,0.0,Friday
28210,2019-07-12 12:31:43+00:00,932,0,2,110.11,0.0,0.0,0.0,Friday
83889,2020-05-19 07:48:32+00:00,5926,1,2,175.21,0.0,0.0,1.0,Tuesday
25757,2019-06-26 08:20:10+00:00,783,1,2,221.47,1.0,0.0,3.0,Wednesday
31358,2019-07-31 13:40:05+00:00,1342,0,2,150.55,0.0,0.0,0.0,Wednesday
39438,2019-09-26 08:35:23+00:00,3820,27,2,128.4,0.0,0.0,0.0,Thursday
57682,2019-12-21 18:15:36+00:00,4645,0,1,55.78,1.0,0.0,0.0,Saturday
100984,2020-09-06 16:12:19+00:00,6584,0,3,694.49,0.0,0.0,1.0,Sunday
68498,2020-02-10 04:42:34+00:00,4143,0,2,188.78,0.0,0.0,1.0,Monday
66411,2020-01-29 05:36:41+00:00,5072,0,1,97.58,0.0,0.0,0.0,Wednesday
777,2018-12-24 13:16:10+00:00,1491,0,2,184.89,1.0,0.0,0.0,Monday
77012,2020-03-15 07:30:02+00:00,3587,1,2,177.95,0.0,0.0,0.0,Sunday
64130,2020-01-21 21:51:12+00:00,4640,1,2,184.79,1.0,0.0,0.0,Tuesday
70135,2020-02-15 05:23:53+00:00,834,1,2,107.66,1.0,0.0,0.0,Saturday
63019,2020-01-15 11:04:17+00:00,4868,1,2,294.38,1.0,0.0,1.0,Wednesday
44308,2019-10-25 07:39:38+00:00,3851,1,1,80.11,1.0,0.0,0.0,Friday
78725,2020-03-24 16:10:56+00:00,2138,0,0,46.81,0.0,0.0,0.0,Tuesday
34595,2019-08-21 11:35:13+00:00,1550,27,2,117.67,1.0,0.0,0.0,Wednesday
71387,2020-02-20 20:56:12+00:00,5147,0,2,342.33,0.0,0.0,2.0,Thursday
30170,2019-07-23 14:50:33+00:00,1453,1,2,431.37,1.0,0.0,1.0,Tuesday
7400,2019-02-15 05:30:46+00:00,1976,1,1,98.37,1.0,0.0,0.0,Friday
33523,2019-08-14 09:38:50+00:00,945,0,2,120.42,1.0,0.0,0.0,Wednesday
103895,2020-09-24 14:52:51+00:00,7079,2,4,,1.0,1.0,3.0,Thursday
24332,2019-06-16 05:21:16+00:00,755,27,2,364.7,0.0,0.0,1.0,Sunday
31761,2019-08-03 06:15:57+00:00,3357,27,2,212.19,0.0,0.0,0.0,Saturday
23437,2019-06-09 10:03:02+00:00,1035,1,2,202.37,1.0,0.0,0.0,Sunday
83198,2020-05-13 15:02:52+00:00,5862,0,1,74.96,0.0,0.0,1.0,Wednesday
68929,2020-02-11 19:29:20+00:00,333,0,1,69.73,0.0,0.0,0.0,Tuesday
2285,2019-01-21 07:17:13+00:00,1715,27,1,64.25,1.0,0.0,0.0,Monday
72164,2020-02-25 16:44:58+00:00,4430,0,2,139.59,0.0,0.0,0.0,Tuesday
29411,2019-07-19 08:30:57+00:00,3254,1,2,470.52,0.0,0.0,0.0,Friday
69884,2020-02-14 09:14:12+00:00,1501,0,2,484.67,1.0,0.0,0.0,Friday
58448,2019-12-24 12:27:50+00:00,4638,0,2,157.4,0.0,0.0,0.0,Tuesday
97459,2020-08-18 10:40:29+00:00,6940,0,3,506.67,1.0,0.0,0.0,Tuesday
2518,2019-01-22 09:14:13+00:00,1722,1,2,205.34,1.0,0.0,2.0,Tuesday
99180,2020-08-27 14:25:07+00:00,5138,1,2,217.78,1.0,0.0,0.0,Thursday
79342,2020-03-30 11:08:17+00:00,3769,0,0,47.81,0.0,0.0,0.0,Monday
51446,2019-11-29 11:12:26+00:00,69,1,2,246.44,1.0,0.0,2.0,Friday
91440,2020-07-20 17:38:17+00:00,6058,1,1,97.56,1.0,0.0,0.0,Monday
107071,2020-10-16 09:39:10+00:00,3583,1,4,1068.34,1.0,0.0,0.0,Friday
92372,2020-07-26 06:16:05+00:00,6289,0,2,119.48,0.0,0.0,0.0,Sunday
88577,2020-06-27 08:53:26+00:00,6144,27,1,82.05,0.0,0.0,0.0,Saturday
41989,2019-10-12 11:11:34+00:00,3693,0,2,166.99,0.0,0.0,0.0,Saturday
96877,2020-08-15 14:06:57+00:00,6157,1,1,61.51,1.0,0.0,0.0,Saturday
32612,2019-08-08 11:12:17+00:00,3420,1,2,430.45,1.0,0.0,0.0,Thursday
21994,2019-05-29 19:20:20+00:00,416,1,3,673.95,1.0,0.0,1.0,Wednesday
15308,2019-04-08 19:23:48+00:00,564,1,2,271.21,1.0,0.0,0.0,Monday
17862,2019-04-28 09:53:34+00:00,1157,0,2,266.99,0.0,0.0,0.0,Sunday
25659,2019-06-25 12:37:37+00:00,6653,1,2,342.33,1.0,0.0,1.0,Tuesday
54730,2019-12-11 11:13:22+00:00,4302,0,2,242.77,0.0,0.0,0.0,Wednesday
5211,2019-02-04 11:19:33+00:00,1350,0,2,328.63,1.0,0.0,0.0,Monday
25629,2019-06-25 09:10:08+00:00,1295,0,3,868.12,0.0,0.0,0.0,Tuesday
76821,2020-03-14 05:24:17+00:00,92,1,2,294.38,1.0,0.0,0.0,Saturday
