,event_time,user_id,instructor_id,duration,price,lesson_type,twocat,threecat,weekday
112838,2020-11-27 08:41:05+00:00,7109,1,3,570.18,1.0,0.0,1.0,Friday
45164,2019-10-30 11:32:17+00:00,4127,2,1,69.73,0.0,0.0,0.0,Wednesday
28759,2019-07-15 16:56:35+00:00,3232,1,2,152.42,1.0,0.0,1.0,Monday
48587,2019-11-18 15:44:43+00:00,1871,2,2,130.0,0.0,0.0,0.0,Monday
87524,2020-06-17 11:51:36+00:00,5089,0,2,150.55,0.0,0.0,0.0,Wednesday
13860,2019-03-25 09:05:04+00:00,2388,1,2,452.03,1.0,0.0,0.0,Monday
22548,2019-06-03 09:13:23+00:00,2890,1,2,150.55,1.0,0.0,1.0,Monday
102203,2020-09-14 06:25:56+00:00,5073,3,4,1763.01,0.0,0.0,1.0,Monday
34049,2019-08-17 17:09:19+00:00,3483,0,2,140.73,0.0,0.0,0.0,Saturday
15506,2019-04-10 11:34:51+00:00,296,1,2,203.01,0.0,0.0,0.0,Wednesday
15067,2019-04-06 19:32:00+00:00,2450,0,2,347.49,1.0,0.0,0.0,Saturday
27465,2019-07-08 09:35:27+00:00,3147,0,2,172.56,0.0,0.0,1.0,Monday
94269,2020-08-03 17:54:43+00:00,972,0,2,183.89,1.0,0.0,1.0,Monday
74971,2020-03-06 10:04:03+00:00,3136,1,1,61.51,0.0,0.0,0.0,Friday
99571,2020-08-29 16:06:33+00:00,6576,1,2,119.48,0.0,0.0,0.0,Saturday
28752,2019-07-15 16:34:36+00:00,783,1,3,799.29,1.0,0.0,0.0,Monday
6627,2019-02-11 09:53:58+00:00,172,1,2,450.95,1.0,0.0,0.0,Monday
90247,2020-07-12 20:16:14+00:00,6258,0,1,95.75,0.0,0.0,1.0,Sunday
35232,2019-08-25 14:16:40+00:00,1410,1,3,534.22,1.0,0.0,1.0,Sunday
42099,2019-10-12 18:10:48+00:00,770,0,4,1611.7,1.0,0.0,0.0,Saturday
21106,2019-05-24 05:19:30+00:00,2622,0,2,232.74,0.0,0.0,0.0,Friday
48135,2019-11-16 12:14:44+00:00,4272,2,3,527.26,0.0,0.0,0.0,Saturday
75901,2020-03-09 14:06:41+00:00,5411,0,2,107.36,0.0,0.0,0.0,Monday
99056,2020-08-26 18:08:18+00:00,6539,0,3,986.26,0.0,0.0,2.0,Wednesday
28217,2019-07-12 13:37:32+00:00,3208,1,2,389.0,1.0,0.0,0.0,Friday
72533,2020-02-27 11:06:34+00:00,5389,3,4,1215.75,0.0,0.0,1.0,Thursday
68129,2020-02-08 04:19:42+00:00,15,1,2,335.48,1.0,0.0,2.0,Saturday
46646,2019-11-09 23:32:43+00:00,655,1,2,328.74,1.0,0.0,0.0,Saturday
91704,2020-07-22 09:35:41+00:00,4837,1,2,187.53,1.0,0.0,0.0,Wednesday
96329,2020-08-13 09:17:45+00:00,7139,2,4,,1.0,1.0,3.0,Thursday
24386,2019-06-16 12:04:03+00:00,2994,1,2,134.11,1.0,0.0,0.0,Sunday
22881,2019-06-05 12:15:01+00:00,2899,2,2,364.7,0.0,0.0,1.0,Wednesday
21815,2019-05-28 15:43:41+00:00,2085,0,1,76.58,1.0,0.0,0.0,Tuesday
43880,2019-10-22 21:04:07+00:00,1156,1,2,131.48,1.0,0.0,0.0,Tuesday
3896,2019-01-28 16:16:24+00:00,1761,0,2,128.4,0.0,0.0,0.0,Monday
75699,2020-03-08 13:51:10+00:00,4227,1,2,342.33,1.0,0.0,1.0,Sunday
63704,2020-01-20 10:26:41+00:00,885,0,4,1127.01,1.0,0.0,0.0,Monday
52259,2019-11-30 14:34:25+00:00,4209,1,2,275.32,1.0,0.0,1.0,Saturday
46066,2019-11-05 10:09:12+00:00,2311,0,2,140.73,0.0,0.0,0.0,Tuesday
18553,2019-05-05 08:05:46+00:00,2637,1,2,202.37,1.0,0.0,0.0,Sunday
67127,2020-01-31 16:29:48+00:00,2651,1,2,408.88,1.0,0.0,0.0,Friday
4863,2019-02-02 09:29:04+00:00,1492,0,2,204.38,1.0,0.0,0.0,Saturday
23903,2019-06-12 16:07:55+00:00,1480,0,0,34.01,0.0,0.0,0.0,Wednesday
61887,2020-01-07 21:32:55+00:00,4910,1,2,130.0,0.0,0.0,0.0,Tuesday
43112,2019-10-17 18:40:56+00:00,2537,0,2,164.25,0.0,0.0,1.0,Thursday
16812,2019-04-19 19:53:42+00:00,2544,1,2,205.34,1.0,0.0,2.0,Friday
9710,2019-02-28 08:50:53+00:00,1059,0,3,723.04,0.0,0.0,1.0,Thursday
112689,2020-11-26 13:00:24+00:00,6373,1,2,285.59,1.0,0.0,1.0,Thursday
107084,2020-10-16 10:57:22+00:00,6825,1,2,376.58,1.0,0.0,0.0,Friday
39911,2019-09-30 07:37:16+00:00,3740,2,2,183.88,0.0,0.0,0.0,Monday
97368,2020-08-18 03:36:09+00:00,5437,0,1,54.66,0.0,0.0,0.0,Tuesday
68223,2020-02-08 12:59:50+00:00,248,0,4,1387.64,0.0,0.0,2.0,Saturday
43296,2019-10-19 08:12:05+00:00,904,0,1,82.05,0.0,0.0,0.0,Saturday
65089,2020-01-24 14:34:40+00:00,5068,0,2,335.48,0.0,0.0,0.0,Friday
95599,2020-08-09 18:32:35+00:00,6442,0,2,116.3,0.0,0.0,0.0,Sunday
43106,2019-10-17 17:39:07+00:00,4020,1,2,292.78,1.0,0.0,0.0,Thursday
48700,2019-11-19 07:40:25+00:00,3618,1,2,379.08,1.0,0.0,0.0,Tuesday
77271,2020-03-16 12:40:14+00:00,70,0,1,62.97,0.0,0.0,0.0,Monday
109016,2020-10-30 10:09:16+00:00,479,1,2,496.21,1.0,0.0,0.0,Friday
18789,2019-05-07 08:53:37+00:00,2662,1,1,60.23,1.0,0.0,0.0,Tuesday
71603,2020-02-22 10:17:51+00:00,5180,0,2,266.99,0.0,0.0,0.0,Saturday
86450,2020-06-08 05:58:47+00:00,6104,0,1,56.84,0.0,0.0,0.0,Monday
61907,2020-01-08 06:49:37+00:00,4848,1,1,78.04,1.0,0.0,0.0,Wednesday
97258,2020-08-17 12:07:14+00:00,6979,1,2,340.37,1.0,0.0,2.0,Monday
85648,2020-06-01 17:13:39+00:00,251,0,2,142.78,0.0,0.0,0.0,Monday
74371,2020-03-04 15:51:53+00:00,1963,0,2,172.22,1.0,0.0,0.0,Wednesday
112251,2020-11-22 19:11:17+00:00,7062,1,2,109.45,1.0,0.0,0.0,Sunday
47260,2019-11-13 18:31:47+00:00,7134,0,2,124.07,0.0,0.0,0.0,Wednesday
41865,2019-10-11 20:42:05+00:00,3964,0,1,57.4,1.0,0.0,0.0,Friday
40989,2019-10-09 16:54:59+00:00,952,2,3,751.0,0.0,0.0,1.0,Wednesday
21142,2019-05-24 08:07:07+00:00,808,1,2,121.9,1.0,0.0,0.0,Friday
722,2018-12-22 14:47:08+00:00,1524,0,2,154.08,1.0,0.0,0.0,Saturday
69339,2020-02-13 08:43:32+00:00,5252,2,2,116.3,0.0,0.0,0.0,Thursday
63111,2020-01-16 09:26:24+00:00,4777,0,2,378.05,0.0,0.0,1.0,Thursday
8347,2019-02-20 14:42:33+00:00,1157,0,2,328.63,1.0,0.0,0.0,Wednesday
84498,2020-05-22 20:16:39+00:00,5951,1,4,1331.48,1.0,0.0,2.0,Friday
70447,2020-02-15 23:10:31+00:00,1246,1,1,75.21,0.0,0.0,0.0,Saturday
17175,2019-04-22 12:05:06+00:00,1077,1,2,182.85,1.0,0.0,0.0,Monday
53279,2019-12-03 20:41:09+00:00,4084,2,2,135.59,0.0,0.0,0.0,Tuesday
87515,2020-06-17 09:58:14+00:00,6145,2,0,46.44,1.0,0.0,0.0,Wednesday
38106,2019-09-15 12:45:28+00:00,3752,1,2,122.07,1.0,0.0,1.0,Sunday
36642,2019-09-03 17:25:25+00:00,3665,0,1,88.9,0.0,0.0,0.0,Tuesday
110112,2020-11-07 05:29:29+00:00,6986,0,3,732.51,0.0,0.0,0.0,Saturday
32912,2019-08-10 09:38:20+00:00,3164,0,0,31.62,0.0,0.0,0.0,Saturday
98976,2020-08-26 12:46:52+00:00,6274,0,2,205.1,0.0,0.0,0.0,Wednesday
24253,2019-06-15 11:29:50+00:00,2984,1,2,175.66,1.0,0.0,0.0,Saturday
80120,2020-04-08 09:16:31+00:00,203,2,0,20.41,0.0,0.0,0.0,Wednesday
108603,2020-10-26 20:29:55+00:00,1476,0,2,330.79,0.0,0.0,0.0,Monday
88081,2020-06-22 13:28:58+00:00,5897,2,2,173.6,0.0,0.0,0.0,Monday
23235,2019-06-07 15:02:34+00:00,2861,1,2,103.11,1.0,0.0,0.0,Friday
88829,2020-06-29 19:16:31+00:00,6196,2,2,354.7,0.0,0.0,0.0,Monday
20470,2019-05-20 08:50:07+00:00,66,0,2,123.15,0.0,0.0,0.0,Monday
22016,2019-05-30 03:39:33+00:00,808,0,3,914.36,0.0,0.0,1.0,Thursday
59886,2019-12-28 15:39:44+00:00,98,1,2,185.93,1.0,0.0,0.0,Saturday
98013,2020-08-21 07:07:55+00:00,5394,0,1,53.38,0.0,0.0,0.0,Friday
29715,2019-07-20 15:43:57+00:00,3266,1,3,594.84,1.0,0.0,0.0,Saturday
68884,2020-02-11 17:00:25+00:00,310,0,2,383.42,0.0,0.0,0.0,Tuesday
109980,2020-11-06 08:30:52+00:00,422,0,2,336.96,0.0,0.0,1.0,Friday
397,2018-12-12 06:27:06+00:00,1111,0,2,141.62,1.0,0.0,0.0,Wednesday
4521,2019-01-31 11:58:13+00:00,1111,1,2,328.63,1.0,0.0,0.0,Thursday
34612,2019-08-21 12:56:32+00:00,3533,1,1,78.73,1.0,0.0,0.0,Wednesday
106660,2020-10-13 17:07:18+00:00,354,1,2,176.68,0.0,0.0,1.0,Tuesday
98761,2020-08-25 04:50:09+00:00,6530,2,2,356.03,0.0,0.0,0.0,Tuesday
88103,2020-06-22 14:56:54+00:00,5652,0,2,205.34,0.0,0.0,0.0,Monday
11399,2019-03-07 10:08:38+00:00,1553,1,2,308.08,1.0,0.0,1.0,Thursday
37768,2019-09-12 12:15:34+00:00,1492,1,4,1883.19,1.0,0.0,1.0,Thursday
60385,2019-12-30 06:10:37+00:00,4724,1,1,84.79,0.0,0.0,1.0,Monday
14280,2019-04-01 15:21:53+00:00,2080,1,2,489.01,1.0,0.0,1.0,Monday
67163,2020-01-31 18:32:52+00:00,5070,0,2,198.49,0.0,0.0,0.0,Friday
85674,2020-06-02 05:49:22+00:00,5057,0,2,166.67,1.0,0.0,0.0,Tuesday
42396,2019-10-13 19:35:31+00:00,1193,1,1,78.04,0.0,0.0,0.0,Sunday
106901,2020-10-15 06:43:24+00:00,999,0,0,28.32,0.0,0.0,0.0,Thursday
47682,2019-11-14 19:14:16+00:00,329,1,2,171.1,1.0,0.0,0.0,Thursday
85876,2020-06-03 08:54:37+00:00,251,0,3,663.59,1.0,0.0,0.0,Wednesday
109415,2020-11-02 08:58:30+00:00,2955,0,2,109.45,0.0,0.0,0.0,Monday
88472,2020-06-26 08:08:47+00:00,6069,0,2,482.47,1.0,0.0,0.0,Friday
112425,2020-11-24 10:28:04+00:00,5864,1,2,102.6,1.0,0.0,0.0,Tuesday
57925,2019-12-22 16:01:56+00:00,4706,0,1,95.75,0.0,0.0,0.0,Sunday
35147,2019-08-25 04:55:54+00:00,3424,0,1,71.1,0.0,0.0,0.0,Sunday
103507,2020-09-22 10:15:44+00:00,5069,0,3,660.01,1.0,0.0,0.0,Tuesday
103677,2020-09-23 13:16:01+00:00,6022,1,2,166.41,1.0,0.0,0.0,Wednesday
58685,2019-12-25 07:36:46+00:00,1340,2,2,301.23,0.0,0.0,0.0,Wednesday
36911,2019-09-05 14:58:30+00:00,1769,1,4,1219.49,1.0,0.0,2.0,Thursday
21893,2019-05-29 08:29:10+00:00,2846,0,2,114.93,0.0,0.0,0.0,Wednesday
27939,2019-07-11 07:45:34+00:00,952,0,2,105.34,0.0,0.0,0.0,Thursday
48594,2019-11-18 15:56:46+00:00,1396,1,2,191.64,1.0,0.0,1.0,Monday
60409,2019-12-30 07:19:23+00:00,235,2,1,50.55,0.0,0.0,0.0,Monday
90953,2020-07-17 14:40:03+00:00,5633,0,2,213.67,0.0,0.0,0.0,Friday
94685,2020-08-05 13:39:27+00:00,6410,1,2,278.4,1.0,0.0,0.0,Wednesday
91991,2020-07-23 17:12:09+00:00,673,1,2,299.97,1.0,0.0,2.0,Thursday
12088,2019-03-10 15:00:10+00:00,1549,2,2,356.12,0.0,0.0,0.0,Sunday
87173,2020-06-14 09:32:42+00:00,251,2,2,458.77,0.0,0.0,0.0,Sunday
20303,2019-05-18 18:12:31+00:00,2700,1,3,897.12,0.0,0.0,0.0,Saturday
64311,2020-01-22 12:09:22+00:00,591,0,1,75.21,0.0,0.0,0.0,Wednesday
20256,2019-05-18 12:37:00+00:00,2250,0,2,262.26,1.0,0.0,1.0,Saturday
31526,2019-08-01 11:52:15+00:00,642,2,2,249.41,0.0,0.0,0.0,Thursday
58554,2019-12-24 18:13:27+00:00,4732,1,3,725.89,1.0,0.0,0.0,Tuesday
50482,2019-11-26 14:35:47+00:00,2392,0,2,328.63,1.0,0.0,0.0,Tuesday
54634,2019-12-10 20:55:53+00:00,4548,1,2,210.58,1.0,0.0,0.0,Tuesday
111155,2020-11-14 15:15:15+00:00,7019,1,2,143.7,0.0,0.0,1.0,Saturday
6358,2019-02-09 17:58:26+00:00,561,0,2,106.81,1.0,0.0,0.0,Saturday
88202,2020-06-23 11:11:57+00:00,308,0,2,216.45,0.0,0.0,0.0,Tuesday
57611,2019-12-21 13:12:40+00:00,1561,0,2,191.64,0.0,0.0,1.0,Saturday
90056,2020-07-10 19:48:06+00:00,6244,0,1,97.9,1.0,0.0,0.0,Friday
42950,2019-10-16 17:34:14+00:00,4011,1,2,417.1,1.0,0.0,1.0,Wednesday
75495,2020-03-07 20:29:24+00:00,2399,1,2,175.66,1.0,0.0,0.0,Saturday
53186,2019-12-03 09:45:00+00:00,4476,1,1,99.63,0.0,0.0,0.0,Tuesday
37044,2019-09-06 12:55:53+00:00,2223,0,1,53.03,0.0,0.0,0.0,Friday
24229,2019-06-15 09:21:11+00:00,715,0,3,827.01,0.0,0.0,1.0,Saturday
85518,2020-05-31 08:34:10+00:00,6063,0,2,147.92,0.0,0.0,0.0,Sunday
28138,2019-07-12 07:39:07+00:00,3202,0,2,204.38,1.0,0.0,0.0,Friday
91410,2020-07-20 15:11:51+00:00,5629,0,2,384.22,1.0,0.0,0.0,Monday
91688,2020-07-22 09:09:36+00:00,5627,1,2,225.89,1.0,0.0,0.0,Wednesday
46197,2019-11-06 08:06:53+00:00,1599,1,3,765.62,0.0,0.0,0.0,Wednesday
25290,2019-06-22 18:46:32+00:00,1082,1,2,431.48,0.0,0.0,0.0,Saturday
24459,2019-06-16 17:38:49+00:00,2991,1,2,225.89,1.0,0.0,0.0,Sunday
79304,2020-03-29 19:59:37+00:00,5154,0,2,164.25,0.0,0.0,0.0,Sunday
82686,2020-04-29 12:14:02+00:00,5888,0,2,132.74,0.0,0.0,0.0,Wednesday
90485,2020-07-14 18:43:31+00:00,4520,0,2,440.73,0.0,0.0,0.0,Tuesday
92714,2020-07-28 06:30:40+00:00,6347,0,2,201.34,0.0,0.0,0.0,Tuesday
59174,2019-12-26 17:26:09+00:00,4764,1,2,226.67,1.0,0.0,2.0,Thursday
39354,2019-09-25 14:33:58+00:00,781,0,1,75.15,1.0,0.0,0.0,Wednesday
88229,2020-06-23 15:14:57+00:00,1297,0,2,334.36,0.0,0.0,0.0,Tuesday
107905,2020-10-21 17:14:39+00:00,6851,0,1,73.11,1.0,0.0,0.0,Wednesday
108062,2020-10-22 18:04:37+00:00,6884,0,1,77.01,1.0,0.0,0.0,Thursday
91008,2020-07-18 07:12:19+00:00,96,0,2,204.42,0.0,0.0,0.0,Saturday
83373,2020-05-15 05:02:44+00:00,5637,0,2,201.34,0.0,0.0,0.0,Friday
37807,2019-09-12 18:14:31+00:00,3704,1,1,68.36,1.0,0.0,2.0,Thursday
104314,2020-09-26 23:03:23+00:00,322,1,2,277.37,1.0,0.0,1.0,Saturday
11396,2019-03-07 09:55:38+00:00,79,0,3,501.52,1.0,0.0,0.0,Thursday
31900,2019-08-04 07:43:41+00:00,1167,0,2,132.74,0.0,0.0,0.0,Sunday
62779,2020-01-13 14:40:18+00:00,4015,1,2,236.85,0.0,0.0,1.0,Monday
92211,2020-07-25 05:38:32+00:00,3146,1,3,705.34,1.0,0.0,0.0,Saturday
78256,2020-03-22 05:09:20+00:00,1655,0,2,269.99,1.0,0.0,1.0,Sunday
16044,2019-04-14 11:44:23+00:00,2487,1,3,882.51,0.0,0.0,0.0,Sunday
39928,2019-09-30 09:45:05+00:00,530,0,1,84.79,0.0,0.0,0.0,Monday
69379,2020-02-13 09:59:01+00:00,2084,1,2,496.21,1.0,0.0,0.0,Thursday
46807,2019-11-11 09:40:16+00:00,3850,1,1,97.56,1.0,0.0,0.0,Monday
90871,2020-07-17 08:05:26+00:00,1599,0,3,520.41,0.0,0.0,0.0,Friday
16484,2019-04-17 14:46:05+00:00,517,2,3,709.9,0.0,0.0,1.0,Wednesday
33270,2019-08-12 17:17:51+00:00,2462,1,2,198.25,0.0,0.0,0.0,Monday
86842,2020-06-11 06:57:08+00:00,5671,2,2,364.7,0.0,0.0,0.0,Thursday
67464,2020-02-03 11:14:14+00:00,277,0,2,469.49,0.0,0.0,0.0,Monday
71407,2020-02-21 06:30:33+00:00,3607,1,2,221.47,1.0,0.0,3.0,Friday
73517,2020-03-02 09:40:43+00:00,5432,0,2,305.3,0.0,0.0,0.0,Monday
32085,2019-08-05 08:48:20+00:00,1618,1,3,880.45,1.0,0.0,2.0,Monday
42194,2019-10-13 08:31:38+00:00,1059,0,2,299.62,1.0,0.0,0.0,Sunday
104657,2020-09-29 05:17:53+00:00,6762,1,2,328.63,1.0,0.0,1.0,Tuesday
41289,2019-10-10 14:53:22+00:00,2989,0,2,267.1,0.0,0.0,0.0,Thursday
102058,2020-09-13 08:10:24+00:00,2153,0,3,697.56,0.0,0.0,0.0,Sunday
93322,2020-07-30 19:30:02+00:00,6294,1,2,152.42,1.0,0.0,1.0,Thursday
92681,2020-07-27 17:59:35+00:00,1960,0,2,477.7,0.0,0.0,0.0,Monday
59843,2019-12-28 14:07:29+00:00,760,1,2,241.32,1.0,0.0,1.0,Saturday
45514,2019-10-31 20:32:03+00:00,34,2,2,116.3,0.0,0.0,0.0,Thursday
19646,2019-05-14 13:31:41+00:00,396,0,2,157.4,0.0,0.0,0.0,Tuesday
92575,2020-07-27 07:38:41+00:00,3456,0,3,694.49,0.0,0.0,1.0,Monday
67126,2020-01-31 16:29:48+00:00,2651,0,1,62.64,0.0,0.0,0.0,Friday
91167,2020-07-19 07:33:42+00:00,7108,0,1,82.05,0.0,0.0,0.0,Sunday
66173,2020-01-28 04:22:43+00:00,5105,1,1,82.05,1.0,0.0,0.0,Tuesday
13469,2019-03-20 08:05:51+00:00,2349,0,1,86.6,0.0,0.0,0.0,Wednesday
30086,2019-07-23 08:25:12+00:00,2444,0,2,102.6,0.0,0.0,1.0,Tuesday
28409,2019-07-13 13:17:01+00:00,2860,1,2,287.53,1.0,0.0,1.0,Saturday
111042,2020-11-13 21:11:35+00:00,3549,1,3,550.66,1.0,0.0,0.0,Friday
6651,2019-02-11 11:23:12+00:00,1037,1,0,30.78,0.0,0.0,1.0,Monday
83026,2020-05-02 08:53:21+00:00,357,2,2,443.81,0.0,0.0,0.0,Saturday
92278,2020-07-25 11:49:27+00:00,5638,1,2,121.9,1.0,0.0,0.0,Saturday
101513,2020-09-09 18:03:02+00:00,6640,0,2,136.62,0.0,0.0,0.0,Wednesday
58783,2019-12-25 10:52:32+00:00,4740,0,2,205.34,0.0,0.0,1.0,Wednesday
81071,2020-04-16 18:59:45+00:00,5602,0,2,121.78,0.0,0.0,0.0,Thursday
33271,2019-08-12 17:31:08+00:00,3464,2,0,36.34,1.0,1.0,3.0,Monday
64298,2020-01-22 11:23:19+00:00,1273,0,2,204.38,1.0,0.0,0.0,Wednesday
75844,2020-03-09 10:34:02+00:00,4849,0,2,203.38,0.0,0.0,0.0,Monday
67821,2020-02-06 09:07:14+00:00,5014,2,2,130.0,0.0,0.0,0.0,Thursday
95778,2020-08-10 15:27:21+00:00,1604,0,2,241.23,1.0,0.0,0.0,Monday
73783,2020-03-03 07:27:16+00:00,5450,1,2,165.62,1.0,0.0,0.0,Tuesday
1798,2019-01-18 09:26:17+00:00,1276,1,1,88.9,0.0,0.0,0.0,Friday
5791,2019-02-06 19:05:25+00:00,1503,1,2,179.41,1.0,0.0,2.0,Wednesday
35054,2019-08-24 07:51:20+00:00,208,1,4,1180.45,1.0,0.0,0.0,Saturday
10845,2019-03-05 10:58:10+00:00,2053,1,1,72.22,1.0,0.0,0.0,Tuesday
39622,2019-09-27 14:17:30+00:00,368,1,2,256.82,1.0,0.0,0.0,Friday
112930,2020-11-27 14:42:53+00:00,7108,0,2,118.12,0.0,0.0,0.0,Friday
87861,2020-06-20 10:30:40+00:00,2468,0,2,314.93,0.0,0.0,0.0,Saturday
87579,2020-06-17 18:05:22+00:00,637,3,2,154.11,0.0,1.0,1.0,Wednesday
99107,2020-08-27 10:01:24+00:00,6,1,2,353.38,1.0,0.0,0.0,Thursday
10649,2019-03-04 14:40:27+00:00,1359,0,2,253.29,0.0,0.0,0.0,Monday
81567,2020-04-21 07:16:36+00:00,5831,1,2,164.25,1.0,0.0,1.0,Tuesday
21104,2019-05-24 04:52:46+00:00,2802,0,1,86.26,0.0,0.0,0.0,Friday
104429,2020-09-27 11:50:52+00:00,6470,1,1,95.75,0.0,0.0,1.0,Sunday
28515,2019-07-14 00:40:36+00:00,2813,0,3,671.1,1.0,0.0,1.0,Sunday
55843,2019-12-15 15:41:03+00:00,1870,1,2,225.89,1.0,0.0,0.0,Sunday
34522,2019-08-20 22:55:16+00:00,3408,0,2,278.63,1.0,0.0,0.0,Tuesday
48740,2019-11-19 10:26:45+00:00,4301,1,2,314.93,1.0,0.0,1.0,Tuesday
14258,2019-04-01 14:45:50+00:00,898,1,2,103.11,1.0,0.0,0.0,Monday
40460,2019-10-04 15:06:53+00:00,806,2,2,154.08,0.0,0.0,0.0,Friday
80567,2020-04-12 13:00:18+00:00,5743,1,1,75.21,1.0,0.0,0.0,Sunday
79608,2020-04-03 06:35:57+00:00,5727,1,2,107.66,1.0,0.0,0.0,Friday
29728,2019-07-20 18:50:12+00:00,2205,1,2,203.59,1.0,0.0,0.0,Saturday
102592,2020-09-16 11:05:03+00:00,6683,1,1,78.04,1.0,0.0,0.0,Wednesday
11745,2019-03-08 18:21:49+00:00,1516,1,2,110.41,1.0,0.0,0.0,Friday
19447,2019-05-13 09:17:53+00:00,1278,1,2,204.42,1.0,0.0,0.0,Monday
49057,2019-11-20 15:39:53+00:00,4318,1,2,177.95,1.0,0.0,0.0,Wednesday
17923,2019-04-28 20:33:33+00:00,564,0,2,132.58,0.0,0.0,2.0,Sunday
75221,2020-03-07 03:53:46+00:00,5189,0,2,239.59,0.0,0.0,0.0,Saturday
17289,2019-04-23 08:51:00+00:00,1037,1,2,331.82,1.0,0.0,0.0,Tuesday
105030,2020-10-01 13:28:37+00:00,806,1,2,366.75,1.0,0.0,2.0,Thursday
57772,2019-12-22 07:55:51+00:00,1029,0,2,244.49,0.0,0.0,0.0,Sunday
9258,2019-02-25 22:24:11+00:00,2139,0,2,318.47,0.0,0.0,0.0,Monday
89605,2020-07-07 06:43:58+00:00,4950,0,3,592.78,0.0,0.0,0.0,Tuesday
49326,2019-11-21 15:45:39+00:00,3660,0,2,183.89,1.0,0.0,1.0,Thursday
46249,2019-11-06 16:07:32+00:00,4178,1,2,101.67,1.0,0.0,0.0,Wednesday
58715,2019-12-25 08:43:16+00:00,676,0,1,91.01,1.0,0.0,0.0,Wednesday
99971,2020-09-01 07:50:07+00:00,5392,1,2,122.07,1.0,0.0,1.0,Tuesday
103059,2020-09-19 12:01:03+00:00,6698,1,2,157.4,1.0,0.0,1.0,Saturday
87363,2020-06-15 17:30:17+00:00,6138,0,2,399.63,0.0,0.0,1.0,Monday
4611,2019-01-31 18:13:24+00:00,231,1,3,673.95,1.0,0.0,1.0,Thursday
8406,2019-02-21 06:02:21+00:00,2009,1,2,143.7,0.0,0.0,0.0,Thursday
5605,2019-02-05 19:26:10+00:00,1850,1,2,153.89,1.0,0.0,0.0,Tuesday
94461,2020-08-04 15:05:02+00:00,4017,1,3,533.19,1.0,0.0,1.0,Tuesday
3217,2019-01-25 14:04:46+00:00,1804,0,2,449.97,0.0,0.0,0.0,Friday
86843,2020-06-11 07:07:53+00:00,3607,0,4,1127.01,1.0,0.0,0.0,Thursday
44167,2019-10-24 14:13:40+00:00,1256,0,2,466.41,0.0,0.0,0.0,Thursday
35861,2019-08-28 20:04:56+00:00,2180,1,2,487.97,1.0,0.0,0.0,Wednesday
73940,2020-03-03 14:56:43+00:00,4821,2,4,1241.07,0.0,0.0,0.0,Tuesday
1869,2019-01-18 14:58:37+00:00,1294,0,2,419.14,1.0,0.0,0.0,Friday
104686,2020-09-29 09:05:08+00:00,5427,0,0,6.71,1.0,1.0,3.0,Tuesday
5789,2019-02-06 18:32:01+00:00,1939,1,2,450.95,1.0,0.0,0.0,Wednesday
273,2018-12-07 17:41:44+00:00,952,0,2,130.0,0.0,0.0,0.0,Friday
30887,2019-07-28 11:46:49+00:00,3298,0,2,141.37,1.0,0.0,0.0,Sunday
77994,2020-03-20 13:27:35+00:00,4582,1,1,72.22,1.0,0.0,0.0,Friday
112968,2020-11-27 17:34:46+00:00,7112,1,0,37.63,1.0,0.0,0.0,Friday
110031,2020-11-06 11:45:59+00:00,6953,1,2,417.67,1.0,0.0,0.0,Friday
57724,2019-12-21 21:44:46+00:00,4685,2,2,128.4,0.0,0.0,0.0,Saturday
42956,2019-10-16 18:27:33+00:00,691,1,2,136.85,1.0,0.0,2.0,Wednesday
104013,2020-09-25 10:38:36+00:00,6699,0,2,456.14,0.0,0.0,1.0,Friday
21537,2019-05-26 20:05:53+00:00,1349,0,1,75.99,0.0,0.0,0.0,Sunday
61324,2020-01-04 11:25:01+00:00,3070,0,3,842.77,0.0,0.0,0.0,Saturday
68591,2020-02-10 10:43:12+00:00,259,3,2,144.3,1.0,1.0,3.0,Monday
15692,2019-04-11 17:03:09+00:00,2490,1,2,226.67,1.0,0.0,2.0,Thursday
71824,2020-02-23 12:41:34+00:00,5350,0,2,232.74,0.0,0.0,0.0,Sunday
77351,2020-03-16 21:47:21+00:00,5396,0,2,177.95,0.0,0.0,0.0,Monday
36846,2019-09-05 07:00:13+00:00,1294,1,2,153.89,1.0,0.0,0.0,Thursday
67558,2020-02-04 05:13:58+00:00,87,1,1,86.36,1.0,0.0,0.0,Tuesday
3086,2019-01-24 19:59:38+00:00,1755,1,2,205.37,1.0,0.0,3.0,Thursday
23860,2019-06-12 12:20:32+00:00,2952,1,2,338.56,1.0,0.0,0.0,Wednesday
4822,2019-02-02 06:31:25+00:00,1617,1,2,145.85,0.0,0.0,1.0,Saturday
5612,2019-02-05 19:26:10+00:00,1850,0,2,328.63,1.0,0.0,0.0,Tuesday
76811,2020-03-13 20:44:55+00:00,3593,0,2,284.56,0.0,0.0,2.0,Friday
25816,2019-06-26 15:09:45+00:00,2293,0,2,142.33,0.0,0.0,0.0,Wednesday
7574,2019-02-16 06:24:48+00:00,507,1,2,146.89,1.0,0.0,0.0,Saturday
43856,2019-10-22 18:35:31+00:00,565,1,2,284.56,0.0,0.0,0.0,Tuesday
101795,2020-09-11 09:24:58+00:00,6652,1,2,136.85,1.0,0.0,1.0,Friday
20404,2019-05-19 16:02:52+00:00,1355,0,1,75.99,0.0,0.0,0.0,Sunday
